columns=mode0,mode1,...; rows=ion index
-4.398097381064524942e-05,1.472375761771589353e-01,-7.475111094169917259e-02,-3.427783905068352427e-02,-7.290676471421576150e-05,5.620322955426942284e-04,2.242024018884046250e-03,2.466812345735193424e-02,-4.935371985543086093e-01,1.791640478252206931e-04,1.175175611652053316e-02,6.381662833683913183e-01,4.780974904141107553e-08,-3.322889562896458852e-08,-1.185192978989037466e-03,6.813681222111951018e-06,-3.706693008953776423e-07,-1.314634472810094247e-07,1.004542194409320367e-05,7.252570748530650900e-06,2.464073036893977065e-06,-2.387692969735440333e-05,2.688371458958231930e-01,2.913826311338840735e-01,-1.170322957672371988e-01,-2.592037268672610639e-01,-1.189178318687337532e-01,-1.824424016546396798e-01,1.856953381760332866e-01
1.263816559377088191e-09,-1.240310434558135749e-01,2.196879179881695565e-01,-2.677824910561246718e-01,-3.115971274192013644e-03,-3.032614295545674188e-02,-4.641004754651780195e-01,1.054375376834385675e-01,-7.338060359047726862e-03,7.572008499457943964e-02,-3.104288502703955038e-03,-8.509457747419253010e-03,-8.863880323221461077e-03,3.577714771985830276e-06,-2.171018513903636533e-06,-1.810455138175824270e-05,-5.273747576743167021e-05,-7.053139623202639985e-01,-1.482724806420988372e-05,5.070189873666766222e-04,-7.042975227491939105e-02,6.531345531756338944e-07,2.098285588017711478e-01,-3.741019234884811195e-02,-7.567950608033673088e-02,1.839163263979005092e-01,-1.687676195179870636e-02,9.532168357586222329e-02,1.856953381774849310e-01
4.195736888781216194e-09,2.175215671644980531e-01,5.201740578997385289e-02,3.215845408616124224e-01,1.744908865338380688e-03,-9.044317645685426635e-03,8.070130420827419104e-02,4.625893764501735617e-01,-6.813579686402833346e-02,5.173821223681334194e-03,-4.966570099234144525e-02,-6.851054637018541560e-02,-1.680073882642931589e-04,7.073386553219542794e-01,-2.694336555383326217e-04,-3.374740542740089404e-04,-9.179560743482999957e-06,-4.899232449433351782e-05,8.748479179621460045e-03,-8.177256905700840128e-02,1.715714381767368540e-02,4.230527265339643797e-06,1.199574406359794204e-01,-1.622115847358191754e-01,6.785137998207077525e-02,1.321677123289321798e-01,-9.143484676923838150e-02,3.379934367584611771e-02,1.856953381774353595e-01
1.567655789901401937e-10,-1.003714902540724652e-01,-4.602194329805433387e-02,1.692989190878035205e-02,-6.617677142278716174e-01,-3.941844396351535697e-03,1.695875210182334273e-04,-2.467850687318998945e-05,5.148939053722146039e-07,-5.664213863338875596e-05,9.015660804114146627e-06,3.030793139474665036e-06,-1.288663405278644708e-05,1.953003626359406419e-08,-7.767134525885463380e-09,-5.007580788796320771e-07,3.610764410692576115e-04,7.230781426921284323e-07,3.732825446554660519e-07,-1.111164367235096606e-06,-4.053160422751613211e-06,5.017767939115515104e-08,1.635112149062114550e-01,-1.838049629510831451e-01,2.392397776178616375e-01,-4.264625214664371500e-01,3.664785439854258975e-01,2.848741782619416130e-01,1.856953381776549339e-01
4.550536956261742393e-10,-1.149703034613323016e-01,-2.526693370883169032e-01,1.745455354342241860e-01,-1.064891186705198799e-02,7.936225583240077430e-01,-1.614930104694393131e-01,2.204155564178632981e-02,-1.634128614452662678e-03,-2.667472130267796171e-01,2.399100692221838374e-03,-1.800937919468008309e-03,-6.193793699565943583e-02,1.726827626018519505e-07,3.974370912803286507e-07,-2.539346317673910601e-06,-9.036907916111495964e-03,2.015455164997324378e-05,2.247259881941869839e-06,-5.750800296782548620e-06,-1.459060044924972576e-04,1.757589592526411448e-07,-1.123678602606737603e-01,1.755337205082326268e-01,-1.799535564753461658e-01,1.221392641834501275e-01,9.483916173438552977e-02,1.632698173893193105e-01,1.856953381775647560e-01
1.942581094572827330e-10,-3.935138706443213480e-02,-3.028472726069422836e-03,-6.260284982716740089e-03,7.463667276103513881e-01,1.016354949254364912e-02,-5.298630305475888645e-04,4.431923524197600156e-06,-5.407066035417442619e-07,-3.270679771054575843e-04,1.542244126864026894e-05,2.394334779596097900e-06,-3.575298593945123527e-05,2.897120329662288173e-08,1.300611123665156215e-08,-6.948806814908588963e-07,2.376593138068450965e-03,1.246728435783859729e-06,5.456459351332741659e-07,-1.589969755795900004e-06,-6.491647023335373198e-06,6.556276146478507961e-08,1.000916864691114433e-01,-1.369054750267400533e-01,1.957478546037266232e-01,-3.792664686916430994e-01,3.458272557087428978e-01,2.760968980749432533e-01,1.856953381776480505e-01
8.563194757426958323e-10,-2.466401262892800317e-01,-1.993639374371334594e-01,4.907336501047656480e-02,1.277991716006917147e-02,-4.437527163990713230e-01,6.747643435945159529e-02,4.980975306183918830e-03,-1.592396845297316130e-03,-6.756366620630568365e-01,6.643246418710560368e-03,-1.411159808418397266e-03,3.473514668754952295e-01,9.512866225364261430e-07,1.493248614940664508e-06,-7.980190827033201284e-06,-1.493811187730038545e-04,1.162582442718028799e-03,9.356137588243488581e-06,-4.119661990334500868e-05,4.178906935624917413e-03,3.968424938415987437e-07,6.364252210893805994e-02,9.163949054507200542e-02,-1.526323205302466401e-01,1.694522762013264960e-01,4.062381602871411451e-02,1.325120217376570819e-01,1.856953381775310885e-01
3.271648886385197548e-10,3.484373524289249291e-01,2.079005742979986582e-01,-7.401485697918271101e-02,-4.786223754032808281e-02,-9.883544138553827796e-02,1.215055151438348274e-02,-1.178799758387055535e-03,6.803524897299090041e-05,6.459244806242403839e-03,-3.053536070593368016e-05,8.377032917496502894e-05,3.933925103450900036e-05,8.236722490107452700e-08,9.414979844382033095e-08,-1.888705859798590064e-06,7.109762286216657623e-01,5.974629539408974659e-06,1.001109179649951868e-06,-2.854536500491015893e-06,-1.473153271793732697e-05,8.396754873754872698e-08,-3.616323861893052660e-01,2.283811968822668514e-01,-1.538745737828215998e-01,9.876960287648142017e-03,1.731492539320837465e-01,2.024328297680948185e-01,1.856953381775941769e-01
5.793879138354975316e-10,-2.256852995747783419e-01,-2.845523154406817690e-01,1.438871516706415887e-01,7.814161306169822158e-03,-4.557389525820047804e-02,1.109758250542863534e-01,-2.897988830517147368e-02,2.906164159999394953e-03,6.602615190990166472e-01,-6.027332052246203720e-03,3.029310388607446905e-03,5.134998907400066814e-01,3.140964559466526957e-07,-3.301036631438815932e-07,-3.723089075918316118e-06,-8.604021791662851268e-04,6.268675947104193928e-05,3.364306008264443586e-06,-1.120871391892434569e-05,1.129477431640591584e-03,2.265915653539146170e-07,-1.215780691300116616e-02,1.365099700881299005e-01,-1.724434319223566714e-01,1.530651339549832790e-01,6.548841871700560036e-02,1.472948512865535076e-01,1.856953381775476586e-01
2.139401448968442830e-08,9.432056849771174034e-02,-2.583069112265982126e-01,-2.572926240567938172e-01,-8.676522335615895632e-04,6.650915095793646752e-03,4.274801348200540398e-03,-4.889129019839954376e-02,-1.485686132971534845e-01,-3.719674896959716641e-03,-3.676376910521456653e-01,-1.107396580204051545e-01,-4.661933960304547038e-06,-3.569118759593262536e-06,-7.898131226541838315e-03,-7.569833749829628644e-01,-3.272582287703586678e-06,-2.679374638022426289e-06,-4.699138313712004911e-02,1.660895421351869794e-02,5.234311843110099052e-04,1.178705424456900317e-04,-1.330405578984985848e-01,-1.199851615816887596e-01,1.523225640217551746e-01,2.565598751980917303e-02,-1.395312800322520697e-01,-2.723854786051741611e-02,1.856953381772522005e-01
3.329023292992309200e-08,5.978650195727218397e-02,-2.443217320663460534e-01,-2.773183675075420740e-01,-1.112049723819695524e-03,1.313069793302568816e-02,3.798546171855776005e-02,9.355050094396787086e-02,1.703603402671062528e-02,2.977722984390493953e-03,2.455962326312941257e-01,3.013224612124350884e-03,-2.396151129571989165e-06,-1.713348798268906233e-06,3.382461481080996368e-02,1.569982572067153415e-01,-1.762780781670593377e-06,-1.841171415263107716e-06,7.991124886431408836e-01,9.641571499025375358e-02,5.729251825140075499e-04,2.582838901025339036e-03,-1.535350494590471959e-01,-1.055965516929480152e-01,1.552707932056655027e-01,1.135204898714199835e-02,-1.432515282212253604e-01,-3.451747630342009987e-02,1.856953381771629108e-01
2.325793381865298332e-09,-1.345896221769943973e-02,2.611009259995856757e-01,-1.635755208373988467e-01,-5.864052442694738312e-03,1.828611149185183915e-01,5.300903111322353700e-01,-1.882980058639526777e-01,1.615227776177159333e-02,-3.322445308665759184e-02,7.234154194563152500e-03,1.798768823637215616e-02,4.357928721158851881e-03,1.004176980185868576e-04,-4.363552645685676863e-07,-6.950822384995578279e-05,-1.567886379204980118e-05,-4.931248860787174016e-04,-5.903043711744772673e-04,8.817115894222132474e-03,-6.522210803360769527e-01,1.523717862308805040e-06,2.151201297252440803e-01,-9.036014804535591471e-02,-2.837080258697992352e-02,1.745662101225563534e-01,-4.407448379057121723e-02,7.475441850613784300e-02,1.856953381774739398e-01
1.374761293471641332e-09,-1.231547729331869540e-01,2.208349542432463120e-01,-2.678963960139479350e-01,-3.164390375168701225e-03,-2.829683446450326906e-02,-4.592408060674275094e-01,1.037806707730033057e-01,-7.193082437923364186e-03,7.625709473247062331e-02,-3.045122997296499656e-03,-8.349358710701176162e-03,-9.234893523082798525e-03,5.320500707753872294e-06,-1.915669357918812052e-06,-1.752558493950714241e-05,-5.404942254034042129e-05,7.088803073203550076e-01,-1.250608398535384995e-05,4.673744780510027019e-04,-6.587880952537554513e-02,6.462991917243614938e-07,2.101937183652217156e-01,-3.800042104159855050e-02,-7.523943553987687272e-02,1.838998361200207821e-01,-1.716520399205029301e-02,9.511801808165780414e-02,1.856953381774852641e-01
-3.305694617723542924e-08,2.057096080829095598e-03,-2.698881262878864273e-04,-4.814672439096824667e-05,-1.979765991296585690e-06,2.512311492507353506e-06,-9.989572957172398398e-07,5.384504849325889979e-06,4.452150684103413011e-04,6.473340959655470894e-07,-6.127550831395415945e-05,-4.230925000826963028e-04,3.014446736764223157e-08,-7.543833571042899364e-09,1.575611188645961356e-05,1.088050859388697012e-06,-1.599608679240797584e-07,-4.030563231713959653e-08,6.809640409852215237e-07,1.395950276625734894e-06,7.585572410873893768e-07,-1.478325358794012311e-07,1.831338678551626409e-02,1.366591077223303918e-01,2.983346916810407645e-01,3.178102685363415336e-01,6.177875627650349921e-01,-6.122360930981386451e-01,1.856953381769770595e-01
1.606368649590186445e-08,1.034036050729520845e-01,-2.567983225671257030e-01,-2.432670648580365913e-01,-7.562338529957740932e-04,4.260551406471520947e-03,-6.106033061911007864e-03,-8.430122968655144600e-02,-1.747784756874456447e-01,-4.957153835580044125e-03,-4.747910663612994187e-01,-1.280274015880320526e-01,-3.640199216363459310e-06,-6.723650596265477526e-06,-1.661238768006270336e-02,6.337806892149926430e-01,-2.555862636606478500e-06,-3.813318903502437968e-06,-2.711438823360260986e-01,-1.856751478948272249e-02,2.584429462091842504e-04,-7.901889701015154394e-04,-1.254534204756958815e-01,-1.235783945520756988e-01,1.506814355870927657e-01,2.996742801910098897e-02,-1.381776110934428980e-01,-2.497538053877650446e-02,1.856953381772718792e-01
6.159351266838717433e-09,2.333034192952361807e-01,-2.398363885519052413e-02,3.037751403321656274e-01,2.571241840012625582e-03,-5.014688658351010297e-02,-1.672307913600701856e-01,-3.401719399142525968e-01,8.057710189085716401e-02,-2.948131170499805457e-04,1.002412820051146319e-01,7.426005560198194189e-02,-3.611819489238496774e-05,-5.168154949148132376e-04,1.829480312554808939e-03,4.113386408034083535e-04,-6.110715707932754494e-06,-1.629326679232074359e-05,-8.321090958265929538e-02,7.597844216568964137e-01,9.526166496523748306e-03,-1.382072999961383774e-05,7.446427890498173718e-02,-1.666394784368319948e-01,9.105908645678532920e-02,1.137053398032086132e-01,-1.034414155123189738e-01,2.113722263994925049e-02,1.856953381774125444e-01
1.863328998118004572e-09,-4.314114564381734546e-02,2.647246125402332728e-01,-2.052529847668079777e-01,-5.780321279457993795e-03,1.553788077227703235e-01,3.717346399884747798e-01,-1.684309839937321307e-01,1.642236346627559684e-02,-1.207188758641989344e-02,8.740876479964567944e-03,1.778011508715334962e-02,-3.260808598466133877e-03,2.279964568098254371e-05,4.921027431960513574e-05,-3.350453448461783614e-05,-2.659545471110053464e-05,-4.391163592191317695e-03,4.526403243890533552e-04,-6.710986693100278941e-03,7.513333081731397023e-01,8.550475286079985584e-07,2.190267072173953944e-01,-7.811930778002935949e-02,-4.092081109919248894e-02,1.782278043468208673e-01,-3.724542113004489924e-02,8.018402924608986071e-02,1.856953381774780198e-01
-3.169811126442729869e-07,-3.891241431845272880e-02,1.072324723673394840e-02,2.988799297018155613e-03,7.163416428516871764e-07,-1.127140551640687088e-05,-3.998821947685291493e-05,-3.278229923700713916e-04,7.380717738388871060e-03,-1.873124451012311815e-06,-3.091868877679685443e-04,-9.236072633805166021e-03,4.037008545273236794e-08,-1.518293157400319804e-08,7.952318248880227186e-05,2.607944675210247987e-06,-2.455584983551938308e-07,-7.134584483449865857e-08,2.357590329089449702e-06,3.137123068864032721e-06,1.416861328266373488e-06,1.824434615242925182e-06,-1.548962654916040405e-01,-5.553537141930012799e-01,-6.533546645227410465e-01,-2.241633847699735504e-01,1.383698409333558033e-01,-3.675061886888377760e-01,1.856953381758668642e-01
3.537287886933650530e-07,-2.481524902771335694e-01,1.977621051060039492e-01,1.175585039941087206e-01,2.602145180559992349e-04,-1.692538676247669783e-03,-1.713772818630735374e-03,1.675529862050221738e-02,1.187752637474508155e-01,-1.462545318423705146e-03,-1.210341264455972177e-01,1.165482143271875937e-01,4.291746448072464157e-07,-2.357512618305901303e-07,5.519496098529905748e-01,1.252700989919407009e-04,-1.019941354666665806e-06,-5.462913855576193104e-07,5.913301571147304512e-04,-6.911489580876325762e-05,5.178288104501599445e-06,-6.336939406668709029e-01,-2.023284421420722956e-01,5.157446603707106780e-02,1.262785261273691173e-01,-1.007426010715321979e-01,-1.570486568034611397e-01,-8.834918320631979238e-02,1.856953381761578259e-01
7.071268739181898466e-01,1.300339229865387636e-01,-6.069184067489415135e-02,-2.491253048946756934e-02,-4.483116284472412656e-05,1.981477984568590328e-04,8.206701825125997207e-05,-7.092459029837013679e-03,2.742899139940972453e-01,-1.815274101697336934e-04,-1.337914803049168599e-02,-3.143785179633231119e-01,5.386347928643266256e-08,-4.854458328045505565e-08,6.585223353964614855e-03,1.266580729659630371e-05,-4.744112519667466112e-07,-1.764136243298815539e-07,-2.287105952508719601e-06,9.768507993123588280e-06,4.004583336107087266e-06,7.215958563089026976e-04,2.529221911854542260e-01,2.929954330249360805e-01,-9.853705057737480177e-02,-2.531387401684377925e-01,-1.249100272996313266e-01,-1.752898855615406815e-01,1.856953381760177990e-01
3.914823189513510964e-09,2.174650318476960553e-01,5.212644359656287002e-02,3.215192678323468556e-01,1.742913260738260424e-03,-8.978302659439798411e-03,8.097915448858913900e-02,4.631626412282749405e-01,-6.824478524774850452e-02,5.172974130856019051e-03,-4.977523653816458282e-02,-6.861489849522113549e-02,-1.675905745953087380e-04,-7.068746312656039033e-01,-2.708318946759443011e-04,-3.394578161292839311e-04,-9.169589130482079070e-06,-4.745580450003919682e-05,8.808592053943823871e-03,-8.232079160580023369e-02,1.709313132530197038e-02,4.246092947277875752e-06,1.200195835710254899e-01,-1.621938736862968689e-01,6.781016183802301978e-02,1.321943280645681840e-01,-9.141362349926446251e-02,3.382009458083520825e-02,1.856953381774352485e-01
8.256429041754087835e-09,2.299913545934291759e-01,-5.394742393863224961e-02,2.702441287184922936e-01,2.584427730648197578e-03,-5.707705154011485926e-02,-2.205209526294933109e-01,-5.366406450062760625e-01,1.051058570854139507e-01,-2.194580666928373433e-03,1.045320404584004215e-01,1.003159318001076855e-01,5.548729523361316355e-05,-6.748492861605108581e-05,3.304284852948086940e-04,-1.159134201952347586e-02,-4.143738641975896847e-06,-9.162505428107705049e-06,8.338355383173265412e-02,-6.281089507206650824e-01,-1.009478911398385692e-02,4.845556817912496082e-05,5.339806993868221469e-02,-1.653495788357706997e-01,9.954349231425406452e-02,1.050045164344239473e-01,-1.080477699957913956e-01,1.576403199745398526e-02,1.856953381774003042e-01
2.653494232620046671e-06,-2.556231983542209263e-01,2.289266438222737898e-01,1.553224307288941786e-01,4.350410871090926146e-04,-4.753837187124147247e-03,-1.873289203153664234e-02,-1.119923615258387184e-01,-4.504106100193131512e-01,2.782879064521963982e-03,2.155343280646032644e-01,-3.551794540331230099e-01,-4.047495432773641724e-07,-1.164824420868621425e-07,-5.271949118223853148e-01,3.960136526942968215e-05,-6.927949656894478767e-07,-3.319416876115561186e-07,5.685577993366780145e-03,9.116779745716005641e-04,1.958712770690310099e-05,-2.409289954516710686e-01,-1.797537774636577546e-01,7.997742586729614245e-02,1.101923478761435149e-01,-1.196283698531900447e-01,-1.562026514136624633e-01,-9.831486015572746262e-02,1.856953381760525490e-01
6.976097173345346843e-10,-2.455008582568529996e-01,-2.599923354658399965e-01,1.084069579926716931e-01,1.165895303500352233e-02,-2.888894502619885341e-01,1.276784473443655921e-01,-2.154974567612604266e-02,1.554901996506310871e-03,1.526777202138722422e-01,-1.091812755931298841e-03,1.760552425064515784e-03,-7.820707961263483332e-01,5.189418601623339015e-07,1.732363434529109135e-06,-5.318691792899534039e-06,-3.215920541521345385e-04,1.947887452381953926e-04,4.553555470023857051e-06,-4.355012948224853133e-06,-2.590195152705440304e-03,2.969097964460756387e-07,2.430384508407058830e-02,1.173564789066317976e-01,-1.651490669506157083e-01,1.620367584709031528e-01,5.396948043189191135e-02,1.406216103338040202e-01,1.856953381775405809e-01
5.335012183841712015e-08,2.735635238959316026e-02,-2.154431256100564906e-01,-2.678954166386545155e-01,-1.170833050441684063e-03,1.592131676296246190e-02,5.568840604420061818e-02,1.815135880830638093e-01,1.558680290108066524e-01,7.222638075194911904e-03,6.447743686674792807e-01,1.025791988745238248e-01,2.740144265041729274e-06,-9.440971205635771023e-07,2.336912732433147830e-02,-2.268415772733626060e-02,-1.638745361912284753e-06,-1.297362378138036263e-06,-5.204379737746158696e-01,-6.844567790739232438e-02,-4.644683159981972801e-04,-5.223089990220526439e-03,-1.663594127718319438e-01,-9.112611987422274129e-02,1.554860868416118869e-01,-9.325883683133547866e-04,-1.457565441936863049e-01,-4.060274478240321477e-02,1.856953381770685418e-01
2.939429422179391633e-10,3.540594677143070190e-01,2.138886982794687419e-01,-7.728779120599189867e-02,-4.609190138634608469e-02,-1.098247739999261702e-01,1.419566733830424261e-02,-1.442395054627769067e-03,8.681941386215035741e-05,9.213543606904857353e-03,-5.366595076440281044e-05,1.047984654628821135e-04,4.926362099095445710e-04,6.542553106648843260e-08,1.176302567568042224e-07,-9.146569402156322246e-07,-7.031532444105166313e-01,3.962343292780220762e-06,1.352115037506314960e-06,-3.668998217169981443e-06,-1.813188124077965202e-05,1.409098578462432676e-07,-3.638456976231697615e-01,2.278869917182771432e-01,-1.521621566438479123e-01,6.575983266334566035e-03,1.751120021710309282e-01,2.033745916707264123e-01,1.856953381775988954e-01
8.202970536590069956e-07,-2.565561847900534320e-01,2.181315667178277129e-01,1.402007074676202558e-01,3.599874905330756737e-04,-3.359275646833190417e-03,-1.057783038370501728e-02,-4.735399307818098646e-02,-1.585490709752391536e-01,4.532409813578424729e-04,2.931834302434468964e-02,-1.084891491019437659e-01,4.405014744450858041e-07,-1.655052652225070391e-07,4.186996877068161482e-01,7.746971823816498754e-05,-8.108374828091168389e-07,-4.263624827508589914e-07,-1.024260812698687961e-02,-1.442280561703255084e-03,-7.279763631551485419e-06,7.177442341556634631e-01,-1.945604066017901923e-01,6.507401890668307320e-02,1.196618005912863381e-01,-1.097994695188209552e-01,-1.569504947435796938e-01,-9.303466099185285498e-02,1.856953381761120847e-01
-7.070866865104955545e-01,1.300307583478880202e-01,-6.068944119680921151e-02,-2.491103530490794762e-02,-4.482709938505802049e-05,1.981032466951396958e-04,8.185600152438070266e-05,-7.094827156341543609e-03,2.743345031653470767e-01,-1.815390771331359357e-04,-1.337987859831268715e-02,-3.144373783422412250e-01,5.386297819353517353e-08,-4.826780964637476073e-08,6.584347301942648778e-03,1.266358352689865615e-05,-4.743898896231341037e-07,-1.763126985183329595e-07,-2.281178668150824362e-06,9.769028322348405843e-06,4.004498494603359556e-06,7.212852838308802432e-04,2.529188427593573318e-01,2.929945882514169431e-01,-9.853441812252762555e-02,-2.531375572860143364e-01,-1.249107308407056416e-01,-1.752888497317594552e-01,1.856953381760175770e-01
1.590715011662096750e-07,-2.194548976664880136e-01,1.470066810446111205e-01,6.595692922510582035e-02,4.760380119774800954e-05,1.554273157200312559e-03,1.378087539566096725e-02,1.152809811308338067e-01,5.089790469400109485e-01,-3.494661969657508836e-03,-2.734040988212381729e-01,4.224725145903761026e-01,-8.105856098316913948e-07,-3.717713985933638267e-07,-4.898851063807418416e-01,6.295445018648665068e-04,-1.227166353561599045e-06,-7.402349573898479598e-07,2.583042337399120772e-02,3.966020671582553246e-03,6.534122639913691544e-05,1.587223642890138453e-01,-2.066182390658907186e-01,2.866944519310482900e-02,1.344040918541251073e-01,-8.513875499320761042e-02,-1.562884532627543122e-01,-8.057936826574937927e-02,1.856953381762282973e-01
